query_id,dataset_name,vpr_method,matcher_method,inliers_top1,is_top1_correct,query_path,top1_path
219,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0619975.87@5735812.81@20141216_184647@.jpg,../data/svox/images/train/gallery\@0619780.03@5736575.83@201205@A9AckABla5sU2a_MCRM2nQ@B@.jpg
220,svox_train_night,mixvpr,superpoint-lg,22,0,../data/svox/images/train/queries_night\@0619976.08@5736091.46@20141216_185928@.jpg,../data/svox/images/train/gallery\@0619584.60@5736291.15@201205@3SBtDajtlzlDWR9VoD9OWg@B@.jpg
221,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0619977.15@5736091.85@20141216_191631@.jpg,../data/svox/images/train/gallery\@0619413.28@5736840.77@201205@3eT4ss3VZruv1Eg6y6DDQA@F@.jpg
222,svox_train_night,mixvpr,superpoint-lg,51,1,../data/svox/images/train/queries_night\@0619977.52@5735806.99@20141216_184647@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
223,svox_train_night,mixvpr,superpoint-lg,51,1,../data/svox/images/train/queries_night\@0619979.60@5735801.78@20141216_184648@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
224,svox_train_night,mixvpr,superpoint-lg,24,0,../data/svox/images/train/queries_night\@0619981.79@5736104.62@20141216_185928@.jpg,../data/svox/images/train/gallery\@0619584.60@5736291.15@201205@3SBtDajtlzlDWR9VoD9OWg@B@.jpg
225,svox_train_night,mixvpr,superpoint-lg,116,1,../data/svox/images/train/queries_night\@0619982.79@5735796.99@20141216_184649@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
226,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0619983.31@5736092.35@20141216_191630@.jpg,../data/svox/images/train/gallery\@0622783.30@5736838.53@201204@CMLPobtXbI9mQOmMG4r0zg@F@.jpg
227,svox_train_night,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_night\@0619983.63@5736094.00@20141216_185927@.jpg,../data/svox/images/train/gallery\@0619584.60@5736291.15@201205@3SBtDajtlzlDWR9VoD9OWg@B@.jpg
228,svox_train_night,mixvpr,superpoint-lg,107,1,../data/svox/images/train/queries_night\@0619984.22@5735792.18@20141216_184649@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
229,svox_train_night,mixvpr,superpoint-lg,60,1,../data/svox/images/train/queries_night\@0619984.86@5735791.67@20141216_184650@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
230,svox_train_night,mixvpr,superpoint-lg,106,1,../data/svox/images/train/queries_night\@0619988.21@5735783.80@20141216_184651@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
231,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0619988.38@5736096.30@20141216_191630@.jpg,../data/svox/images/train/gallery\@0622770.33@5736846.94@201204@PbkFxLUQa74LbuDiid4EkA@F@.jpg
232,svox_train_night,mixvpr,superpoint-lg,16,0,../data/svox/images/train/queries_night\@0619989.39@5736096.33@20141216_185927@.jpg,../data/svox/images/train/gallery\@0623849.29@5735121.08@201204@QXvUB0fNox0a8RpWavBgFQ@B@.jpg
233,svox_train_night,mixvpr,superpoint-lg,83,1,../data/svox/images/train/queries_night\@0619989.50@5735777.69@20141216_184651@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
234,svox_train_night,mixvpr,superpoint-lg,122,1,../data/svox/images/train/queries_night\@0619991.51@5735772.06@20141216_184652@.jpg,../data/svox/images/train/gallery\@0619983.94@5735784.49@201205@kn2-0fleHmf5v9NUCDxAAA@B@.jpg
235,svox_train_night,mixvpr,superpoint-lg,144,1,../data/svox/images/train/queries_night\@0619993.49@5735766.28@20141216_184653@.jpg,../data/svox/images/train/gallery\@0619988.16@5735775.06@201205@PUZiQEmb9j_1qiPI4Q4WSg@B@.jpg
236,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0619994.08@5736098.43@20141216_191629@.jpg,../data/svox/images/train/gallery\@0619518.04@5736622.05@201205@5gdSlqDdY1JeBLZZXCbmHw@F@.jpg
237,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0619994.41@5736098.30@20141216_185926@.jpg,../data/svox/images/train/gallery\@0622891.60@5735940.13@201204@SQOCbcDDeBVM9Weas6cxQQ@B@.jpg
238,svox_train_night,mixvpr,superpoint-lg,108,1,../data/svox/images/train/queries_night\@0619995.94@5735760.82@20141216_184654@.jpg,../data/svox/images/train/gallery\@0619992.23@5735765.41@201205@EMZasrJwwWCsevkvqB6z7A@B@.jpg
239,svox_train_night,mixvpr,superpoint-lg,47,1,../data/svox/images/train/queries_night\@0619997.24@5735755.88@20141216_184655@.jpg,../data/svox/images/train/gallery\@0619998.26@5735750.31@201205@gyndxGh66G8ua9Av5OEIvQ@B@.jpg
240,svox_train_night,mixvpr,superpoint-lg,70,1,../data/svox/images/train/queries_night\@0619999.72@5735750.36@20141216_184655@.jpg,../data/svox/images/train/gallery\@0619998.26@5735750.31@201205@gyndxGh66G8ua9Av5OEIvQ@B@.jpg
241,svox_train_night,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_night\@0619999.72@5736100.29@20141216_185925@.jpg,../data/svox/images/train/gallery\@0622770.33@5736846.94@201204@PbkFxLUQa74LbuDiid4EkA@F@.jpg
242,svox_train_night,mixvpr,superpoint-lg,96,1,../data/svox/images/train/queries_night\@0620000.95@5735745.12@20141216_184656@.jpg,../data/svox/images/train/gallery\@0619998.26@5735750.31@201205@gyndxGh66G8ua9Av5OEIvQ@B@.jpg
243,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620002.54@5735740.26@20141216_184657@.jpg,../data/svox/images/train/gallery\@0624339.16@5736193.97@201205@segjgghuA2iPNLbDXiRwUA@F@.jpg
244,svox_train_night,mixvpr,superpoint-lg,70,1,../data/svox/images/train/queries_night\@0620004.59@5735733.94@20141216_184658@.jpg,../data/svox/images/train/gallery\@0620004.96@5735728.82@201205@0rXA4bpj7HxzTSijCbeSlQ@B@.jpg
245,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620006.90@5735728.68@20141216_184658@.jpg,../data/svox/images/train/gallery\@0623835.06@5735454.71@201204@qhwb9Uc5cs_WNt9vulVuRQ@B@.jpg
246,svox_train_night,mixvpr,superpoint-lg,74,1,../data/svox/images/train/queries_night\@0620008.57@5735723.48@20141216_184659@.jpg,../data/svox/images/train/gallery\@0620004.96@5735728.82@201205@0rXA4bpj7HxzTSijCbeSlQ@B@.jpg
247,svox_train_night,mixvpr,superpoint-lg,62,1,../data/svox/images/train/queries_night\@0620010.24@5735718.36@20141216_184700@.jpg,../data/svox/images/train/gallery\@0620004.96@5735728.82@201205@0rXA4bpj7HxzTSijCbeSlQ@B@.jpg
248,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620010.32@5736113.61@20141216_185924@.jpg,../data/svox/images/train/gallery\@0622617.13@5735966.93@201207@Pd691N1bwo18UPPvIgDWHg@B@.jpg
249,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620011.55@5736106.18@20141216_191627@.jpg,../data/svox/images/train/gallery\@0623991.84@5735579.52@201204@S5yQ_Fa3pZ5M4H_1iDmT5w@B@.jpg
250,svox_train_night,mixvpr,superpoint-lg,29,1,../data/svox/images/train/queries_night\@0620011.95@5735713.15@20141216_184700@.jpg,../data/svox/images/train/gallery\@0620004.96@5735728.82@201205@0rXA4bpj7HxzTSijCbeSlQ@B@.jpg
251,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620011.98@5736104.31@20141216_185924@.jpg,../data/svox/images/train/gallery\@0619584.60@5736291.15@201205@3SBtDajtlzlDWR9VoD9OWg@B@.jpg
252,svox_train_night,mixvpr,superpoint-lg,32,1,../data/svox/images/train/queries_night\@0620013.55@5735708.35@20141216_184701@.jpg,../data/svox/images/train/gallery\@0620007.51@5735717.86@201205@lERqbTMgzOG7y27JwYuHpg@B@.jpg
253,svox_train_night,mixvpr,superpoint-lg,39,1,../data/svox/images/train/queries_night\@0620015.35@5735702.69@20141216_184702@.jpg,../data/svox/images/train/gallery\@0620007.51@5735717.86@201205@lERqbTMgzOG7y27JwYuHpg@B@.jpg
254,svox_train_night,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_night\@0620016.33@5736107.85@20141216_191626@.jpg,../data/svox/images/train/gallery\@0619584.60@5736291.15@201205@3SBtDajtlzlDWR9VoD9OWg@B@.jpg
255,svox_train_night,mixvpr,superpoint-lg,16,0,../data/svox/images/train/queries_night\@0620017.00@5735696.46@20141216_184702@.jpg,../data/svox/images/train/gallery\@0620004.96@5735728.82@201205@0rXA4bpj7HxzTSijCbeSlQ@B@.jpg
256,svox_train_night,mixvpr,superpoint-lg,12,0,../data/svox/images/train/queries_night\@0620018.11@5736106.30@20141216_185923@.jpg,../data/svox/images/train/gallery\@0623991.84@5735579.52@201204@S5yQ_Fa3pZ5M4H_1iDmT5w@B@.jpg
257,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620018.81@5735691.53@20141216_184703@.jpg,../data/svox/images/train/gallery\@0622636.07@5736145.93@201204@7Pw9hvTQft3QBs482HOeEw@F@.jpg
258,svox_train_night,mixvpr,superpoint-lg,50,1,../data/svox/images/train/queries_night\@0620020.96@5735685.89@20141216_184704@.jpg,../data/svox/images/train/gallery\@0620017.83@5735677.04@201205@nxDknfDOxmh78CegMY7kog@B@.jpg
259,svox_train_night,mixvpr,superpoint-lg,2,0,../data/svox/images/train/queries_night\@0620022.16@5736106.31@20141216_191625@.jpg,../data/svox/images/train/gallery\@0623618.95@5735736.63@201207@6qFB-_8wxWCIGDtFsy5xMg@B@.jpg
260,svox_train_night,mixvpr,superpoint-lg,46,1,../data/svox/images/train/queries_night\@0620022.54@5735681.14@20141216_184704@.jpg,../data/svox/images/train/gallery\@0620017.83@5735677.04@201205@nxDknfDOxmh78CegMY7kog@B@.jpg
261,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620023.22@5736106.97@20141216_185922@.jpg,../data/svox/images/train/gallery\@0622458.61@5736238.61@201209@2dJxpo7qclLhIsQtmAHquw@F@.jpg
262,svox_train_night,mixvpr,superpoint-lg,48,1,../data/svox/images/train/queries_night\@0620024.66@5735676.50@20141216_184705@.jpg,../data/svox/images/train/gallery\@0620017.83@5735677.04@201205@nxDknfDOxmh78CegMY7kog@B@.jpg
263,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620026.46@5735671.74@20141216_184706@.jpg,../data/svox/images/train/gallery\@0624432.19@5736591.26@201207@KXUyRIEqotq1_elKqfOoFA@F@.jpg
264,svox_train_night,mixvpr,superpoint-lg,0,0,../data/svox/images/train/queries_night\@0620027.97@5736104.64@20141216_185921@.jpg,../data/svox/images/train/gallery\@0621969.20@5736248.49@201205@3DO30nYHTKtsYxbcLX1KEA@F@.jpg
265,svox_train_night,mixvpr,superpoint-lg,1,0,../data/svox/images/train/queries_night\@0620028.33@5735666.86@20141216_184706@.jpg,../data/svox/images/train/gallery\@0619301.78@5736016.75@201205@gtGrliXzrKuXFfbTp19Kwg@B@.jpg
266,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620029.62@5736110.47@20141216_191624@.jpg,../data/svox/images/train/gallery\@0624155.68@5736887.60@201207@2C3ZXq1FDqoO_P6AdzohhQ@F@.jpg
267,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620029.76@5736103.86@20141216_191623@.jpg,../data/svox/images/train/gallery\@0621762.82@5736555.85@201205@AijaUHf74rpeXOjyJaIHRQ@B@.jpg
268,svox_train_night,mixvpr,superpoint-lg,8,1,../data/svox/images/train/queries_night\@0620030.81@5735660.94@20141216_184707@.jpg,../data/svox/images/train/gallery\@0620017.83@5735677.04@201205@nxDknfDOxmh78CegMY7kog@B@.jpg
269,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620031.92@5736100.42@20141216_185920@.jpg,../data/svox/images/train/gallery\@0619408.62@5736374.78@201205@FhkaqKg3Lt8ZW_Jw7RW5zQ@F@.jpg
270,svox_train_night,mixvpr,superpoint-lg,0,0,../data/svox/images/train/queries_night\@0620032.58@5736098.93@20141216_191623@.jpg,../data/svox/images/train/gallery\@0619408.62@5736374.78@201205@FhkaqKg3Lt8ZW_Jw7RW5zQ@F@.jpg
271,svox_train_night,mixvpr,superpoint-lg,20,0,../data/svox/images/train/queries_night\@0620033.44@5735654.97@20141216_184708@.jpg,../data/svox/images/train/gallery\@0620037.58@5735623.02@201205@ug60mnGOcy1dnPEhenIfbw@B@.jpg
272,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620034.02@5736093.55@20141216_191622@.jpg,../data/svox/images/train/gallery\@0620300.43@5736170.37@201206@Lqa8AdeaacSIVW-Cox_ufQ@F@.jpg
273,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620034.31@5736087.72@20141216_191621@.jpg,../data/svox/images/train/gallery\@0622559.46@5734817.23@201207@NGyJK2Yu4OA_DLdfIPcsuQ@B@.jpg
274,svox_train_night,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_night\@0620034.34@5736095.04@20141216_185919@.jpg,../data/svox/images/train/gallery\@0620282.47@5736158.22@201206@moKoJV__8OIyL8TwZ10WTw@F@.jpg
275,svox_train_night,mixvpr,superpoint-lg,12,1,../data/svox/images/train/queries_night\@0620034.62@5736082.51@20141216_191620@.jpg,../data/svox/images/train/gallery\@0620038.37@5736065.52@201207@ftOqHGcEgqaLnSvdvnqZlw@F@.jpg
276,svox_train_night,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_night\@0620034.70@5736089.13@20141216_185918@.jpg,../data/svox/images/train/gallery\@0620300.43@5736170.37@201206@Lqa8AdeaacSIVW-Cox_ufQ@F@.jpg
277,svox_train_night,mixvpr,superpoint-lg,17,1,../data/svox/images/train/queries_night\@0620035.53@5736083.65@20141216_185918@.jpg,../data/svox/images/train/gallery\@0620038.37@5736065.52@201207@ftOqHGcEgqaLnSvdvnqZlw@F@.jpg
278,svox_train_night,mixvpr,superpoint-lg,29,1,../data/svox/images/train/queries_night\@0620035.76@5736076.32@20141216_191619@.jpg,../data/svox/images/train/gallery\@0620038.37@5736065.52@201207@ftOqHGcEgqaLnSvdvnqZlw@F@.jpg
279,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620036.22@5735649.00@20141216_184709@.jpg,../data/svox/images/train/gallery\@0620017.83@5735677.04@201205@nxDknfDOxmh78CegMY7kog@B@.jpg
280,svox_train_night,mixvpr,superpoint-lg,32,1,../data/svox/images/train/queries_night\@0620036.62@5736070.69@20141216_191619@.jpg,../data/svox/images/train/gallery\@0620038.37@5736065.52@201207@ftOqHGcEgqaLnSvdvnqZlw@F@.jpg
281,svox_train_night,mixvpr,superpoint-lg,13,1,../data/svox/images/train/queries_night\@0620036.68@5736077.68@20141216_185917@.jpg,../data/svox/images/train/gallery\@0620038.37@5736065.52@201207@ftOqHGcEgqaLnSvdvnqZlw@F@.jpg
282,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620037.09@5736065.07@20141216_191618@.jpg,../data/svox/images/train/gallery\@0623193.31@5734890.73@201209@Q6Kh20xPWq3-LydvhEzRJA@B@.jpg
283,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620037.44@5736071.75@20141216_185917@.jpg,../data/svox/images/train/gallery\@0623193.31@5734890.73@201209@Q6Kh20xPWq3-LydvhEzRJA@B@.jpg
284,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620038.06@5736059.01@20141216_191618@.jpg,../data/svox/images/train/gallery\@0623193.31@5734890.73@201209@Q6Kh20xPWq3-LydvhEzRJA@B@.jpg
285,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620038.36@5735644.45@20141216_184709@.jpg,../data/svox/images/train/gallery\@0623557.76@5735916.12@201207@d24XZrkDGrgCSrH93wG2rw@B@.jpg
286,svox_train_night,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_night\@0620038.67@5736065.42@20141216_185916@.jpg,../data/svox/images/train/gallery\@0623193.31@5734890.73@201209@Q6Kh20xPWq3-LydvhEzRJA@B@.jpg
287,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620039.08@5736053.00@20141216_191617@.jpg,../data/svox/images/train/gallery\@0619680.77@5736594.81@201205@9aD2OrgOROyXgl-MnOmSEA@F@.jpg
288,svox_train_night,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_night\@0620039.84@5736046.35@20141216_191616@.jpg,../data/svox/images/train/gallery\@0619988.10@5736452.49@201207@sEWw4DkHDEIVmVXfo3LYyg@F@.jpg
289,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620040.01@5736058.93@20141216_185915@.jpg,../data/svox/images/train/gallery\@0623193.31@5734890.73@201209@Q6Kh20xPWq3-LydvhEzRJA@B@.jpg
290,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620040.45@5736053.13@20141216_185915@.jpg,../data/svox/images/train/gallery\@0620103.12@5736356.39@201206@4h0aKOA0kS5PoiLyxFNkCg@F@.jpg
291,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620041.23@5735638.56@20141216_184710@.jpg,../data/svox/images/train/gallery\@0620090.94@5735568.75@201207@W5S2geU6w6SHcvCGu3EYqA@B@.jpg
292,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620041.54@5736039.99@20141216_191616@.jpg,../data/svox/images/train/gallery\@0622528.34@5736652.71@201209@5Pjxuo5KoBb5yHIEVGKK6g@F@.jpg
293,svox_train_night,mixvpr,superpoint-lg,17,0,../data/svox/images/train/queries_night\@0620041.89@5736047.00@20141216_185914@.jpg,../data/svox/images/train/gallery\@0623707.19@5735993.31@201207@9jJR2nPCK6hw1fDOE0QbLA@B@.jpg
294,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620042.43@5736034.51@20141216_191615@.jpg,../data/svox/images/train/gallery\@0622542.61@5735396.53@201206@YHf7QNG14xUeXcSG5OKpDQ@F@.jpg
295,svox_train_night,mixvpr,superpoint-lg,25,0,../data/svox/images/train/queries_night\@0620042.80@5736041.72@20141216_185914@.jpg,../data/svox/images/train/gallery\@0622485.24@5736189.75@201207@FbI7w2bjDJXcwtEadzolOA@F@.jpg
296,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620043.66@5736036.00@20141216_185913@.jpg,../data/svox/images/train/gallery\@0619733.37@5736372.30@201205@hMvTG8H_nLn9Fbinmj7AuA@B@.jpg
297,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620043.71@5735633.59@20141216_184711@.jpg,../data/svox/images/train/gallery\@0624398.24@5734830.84@201206@aqx2KaeJ6XPPd6sI2gv8aQ@F@.jpg
298,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620043.89@5736028.88@20141216_191615@.jpg,../data/svox/images/train/gallery\@0623141.48@5735708.83@201207@nv-gOOgoGH6yHFagxVXApg@F@.jpg
299,svox_train_night,mixvpr,superpoint-lg,8,0,../data/svox/images/train/queries_night\@0620044.24@5736030.34@20141216_185912@.jpg,../data/svox/images/train/gallery\@0622579.57@5735416.04@201209@qXKEkvrRLUk7rXM4y-V_4g@F@.jpg
300,svox_train_night,mixvpr,superpoint-lg,43,1,../data/svox/images/train/queries_night\@0620044.25@5736023.56@20141216_191614@.jpg,../data/svox/images/train/gallery\@0620045.51@5736019.54@201207@5C2t17bLYOOUZSNEVm1uRA@F@.jpg
301,svox_train_night,mixvpr,superpoint-lg,38,1,../data/svox/images/train/queries_night\@0620044.81@5736024.09@20141216_185911@.jpg,../data/svox/images/train/gallery\@0620045.51@5736019.54@201207@5C2t17bLYOOUZSNEVm1uRA@F@.jpg
302,svox_train_night,mixvpr,superpoint-lg,22,0,../data/svox/images/train/queries_night\@0620045.77@5736018.27@20141216_191613@.jpg,../data/svox/images/train/gallery\@0623843.19@5735087.90@201207@uzndl_TcMrVDiIt0MZR5Gg@F@.jpg
303,svox_train_night,mixvpr,superpoint-lg,18,1,../data/svox/images/train/queries_night\@0620046.13@5736018.68@20141216_185910@.jpg,../data/svox/images/train/gallery\@0620045.51@5736019.54@201207@5C2t17bLYOOUZSNEVm1uRA@F@.jpg
304,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620046.26@5736009.15@20141216_191612@.jpg,../data/svox/images/train/gallery\@0623843.19@5735087.90@201207@uzndl_TcMrVDiIt0MZR5Gg@F@.jpg
305,svox_train_night,mixvpr,superpoint-lg,17,0,../data/svox/images/train/queries_night\@0620046.59@5735627.38@20141216_184711@.jpg,../data/svox/images/train/gallery\@0620066.90@5735557.65@201205@fOUfay34EMRCU9neTIn4Sw@F@.jpg
306,svox_train_night,mixvpr,superpoint-lg,9,0,../data/svox/images/train/queries_night\@0620046.79@5736013.40@20141216_185909@.jpg,../data/svox/images/train/gallery\@0623404.76@5735115.55@201206@7daYZr4hmyqmL1AOMPyQqQ@B@.jpg
307,svox_train_night,mixvpr,superpoint-lg,15,1,../data/svox/images/train/queries_night\@0620046.88@5736004.15@20141216_191612@.jpg,../data/svox/images/train/gallery\@0620050.45@5735986.51@201207@WAawFVW7QjZ18vsCidLK4Q@F@.jpg
308,svox_train_night,mixvpr,superpoint-lg,11,1,../data/svox/images/train/queries_night\@0620047.57@5736008.05@20141216_185908@.jpg,../data/svox/images/train/gallery\@0620045.51@5736019.54@201207@5C2t17bLYOOUZSNEVm1uRA@F@.jpg
309,svox_train_night,mixvpr,superpoint-lg,29,0,../data/svox/images/train/queries_night\@0620048.52@5735990.59@20141216_191612@.jpg,../data/svox/images/train/gallery\@0620045.51@5736019.54@201207@5C2t17bLYOOUZSNEVm1uRA@F@.jpg
310,svox_train_night,mixvpr,superpoint-lg,19,1,../data/svox/images/train/queries_night\@0620048.53@5735992.49@20141216_191612@.jpg,../data/svox/images/train/gallery\@0620050.45@5735986.51@201207@WAawFVW7QjZ18vsCidLK4Q@F@.jpg
311,svox_train_night,mixvpr,superpoint-lg,7,0,../data/svox/images/train/queries_night\@0620049.24@5736003.30@20141216_185908@.jpg,../data/svox/images/train/gallery\@0622469.44@5735358.77@201206@8faeDXSlvjykvR3D7T3wIA@F@.jpg
312,svox_train_night,mixvpr,superpoint-lg,19,0,../data/svox/images/train/queries_night\@0620049.34@5735621.62@20141216_184712@.jpg,../data/svox/images/train/gallery\@0620091.43@5735604.92@201207@Obr-75d-vC2WQxUZrlwUzw@B@.jpg
313,svox_train_night,mixvpr,superpoint-lg,10,0,../data/svox/images/train/queries_night\@0620049.53@5735985.12@20141216_191611@.jpg,../data/svox/images/train/gallery\@0622474.83@5735361.33@201206@Um3jjC8rQu9vXqCeu6ZZrw@F@.jpg
314,svox_train_night,mixvpr,superpoint-lg,42,1,../data/svox/images/train/queries_night\@0620049.77@5735987.26@20141216_191610@.jpg,../data/svox/images/train/gallery\@0620050.45@5735986.51@201207@WAawFVW7QjZ18vsCidLK4Q@F@.jpg
315,svox_train_night,mixvpr,superpoint-lg,6,0,../data/svox/images/train/queries_night\@0620050.03@5735998.04@20141216_185907@.jpg,../data/svox/images/train/gallery\@0622642.78@5735001.58@201207@Dx2ntneZbPJ5R9wi7hcMfA@F@.jpg
316,svox_train_night,mixvpr,superpoint-lg,10,1,../data/svox/images/train/queries_night\@0620051.11@5735982.42@20141216_191610@.jpg,../data/svox/images/train/gallery\@0620050.45@5735986.51@201207@WAawFVW7QjZ18vsCidLK4Q@F@.jpg
317,svox_train_night,mixvpr,superpoint-lg,26,1,../data/svox/images/train/queries_night\@0620051.42@5735992.95@20141216_185906@.jpg,../data/svox/images/train/gallery\@0620050.45@5735986.51@201207@WAawFVW7QjZ18vsCidLK4Q@F@.jpg
318,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620052.12@5735615.65@20141216_184713@.jpg,../data/svox/images/train/gallery\@0620091.68@5735594.49@201207@QoRPvgEp2cgwMV4Zy5-Zig@B@.jpg
319,svox_train_night,mixvpr,superpoint-lg,37,1,../data/svox/images/train/queries_night\@0620052.47@5735976.54@20141216_191609@.jpg,../data/svox/images/train/gallery\@0620053.43@5735970.18@201207@MyFHasGHjGgb1xT4WF9kYQ@F@.jpg
320,svox_train_night,mixvpr,superpoint-lg,23,1,../data/svox/images/train/queries_night\@0620053.36@5735970.68@20141216_191608@.jpg,../data/svox/images/train/gallery\@0620053.43@5735970.18@201207@MyFHasGHjGgb1xT4WF9kYQ@F@.jpg
321,svox_train_night,mixvpr,superpoint-lg,1,0,../data/svox/images/train/queries_night\@0620053.62@5735988.38@20141216_185905@.jpg,../data/svox/images/train/gallery\@0623894.80@5734868.15@201206@8Tt8DDFK79l7h5bebVQR-w@B@.jpg
322,svox_train_night,mixvpr,superpoint-lg,14,0,../data/svox/images/train/queries_night\@0620053.88@5735983.68@20141216_184830@.jpg,../data/svox/images/train/gallery\@0619395.31@5736002.99@201205@gXNrabeJSTFeHsb88Zb-qQ@F@.jpg
323,svox_train_night,mixvpr,superpoint-lg,18,1,../data/svox/images/train/queries_night\@0620054.10@5735977.78@20141216_184829@.jpg,../data/svox/images/train/gallery\@0620053.43@5735970.18@201207@MyFHasGHjGgb1xT4WF9kYQ@F@.jpg
324,svox_train_night,mixvpr,superpoint-lg,22,1,../data/svox/images/train/queries_night\@0620054.75@5735964.72@20141216_191608@.jpg,../data/svox/images/train/gallery\@0620053.43@5735970.18@201207@MyFHasGHjGgb1xT4WF9kYQ@F@.jpg
325,svox_train_night,mixvpr,superpoint-lg,29,1,../data/svox/images/train/queries_night\@0620054.84@5735609.77@20141216_184714@.jpg,../data/svox/images/train/gallery\@0620046.71@5735609.78@201205@Bjm_0rFFhxQ6EnDINwUqqA@B@.jpg
326,svox_train_night,mixvpr,superpoint-lg,24,0,../data/svox/images/train/queries_night\@0620054.99@5735972.62@20141216_184828@.jpg,../data/svox/images/train/gallery\@0620059.80@5735944.31@201207@Q7IRJ-mRseqqmvQqQ88CnA@F@.jpg
327,svox_train_night,mixvpr,superpoint-lg,4,0,../data/svox/images/train/queries_night\@0620055.17@5735989.22@20141216_184831@.jpg,../data/svox/images/train/gallery\@0623417.97@5734974.85@201209@qkR1-Nw1XBf1ocN8TAIJaQ@F@.jpg
328,svox_train_night,mixvpr,superpoint-lg,5,0,../data/svox/images/train/queries_night\@0620055.38@5735959.22@20141216_191607@.jpg,../data/svox/images/train/gallery\@0619696.40@5736529.15@201205@atKT3IXzACNR6BXvqtWdbg@F@.jpg
